V1,V2,V3,V4,V5,V6
6844.30810546875,6778.678,6815.157,6705.803,6765.8716,6956.6787
5828.32470703125,5901.341,5912.216,5831.645,5899.6357,5883.759
5545.1337890625,5622.246,5603.096,5552.242,5580.1426,5645.5063
6303.40673828125,6288.2373,6257.8164,6306.6606,6228.8164,6220.7734
3358.3779296875,3374.5059,3385.5698,3371.536,3397.4644,3378.353
1533.562744140625,1533.1176,1523.5747,1537.7825,1538.178,1532.6958
12685.84375,13498.75,14280.82,15052.327,15915.801,16583.816
1971.0728759765625,1950.4565,1952.252,1953.3047,1955.3207,1946.1985
2469.29736328125,2474.99,2476.2498,2486.9453,2486.764,2488.0432
13371.439453125,13875.206,14428.42,14826.07,15322.742,15895.181
9800.1318359375,10045.658,10229.926,10659.965,11003.895,11110.777
2638.180908203125,2634.807,2637.567,2636.0876,2658.0696,2637.2227
2346.2294921875,2430.0918,2513.1008,2604.3374,2664.9648,2715.1465
1441.653564453125,1440.91,1450.2222,1466.1919,1478.896,1484.7092
6578.4482421875,6829.889,7079.4883,7293.967,7468.6245,7707.974
4083.8125,4075.6648,4075.1326,4081.8596,4062.1116,4045.4224
3934.097412109375,3891.4885,3892.6277,3895.2788,3896.357,3882.2373
5119.05029296875,5131.0957,5128.764,5137.473,5130.434,5148.9033
4707.2333984375,4696.4053,4713.5737,4721.3037,4717.2334,4701.265
4698.40185546875,4766.568,4809.2207,4860.613,4827.072,4851.42
2517.97216796875,2684.139,2854.9712,3074.6606,3210.6597,3317.1724
4992.025390625,5120.0967,5258.847,5422.733,5595.029,5704.4595
15199.755859375,16035.111,16854.83,17639.414,18275.457,19305.312
1370.43212890625,1384.1322,1397.1831,1411.762,1427.0852,1441.5535
8164.1171875,8221.013,8338.026,8492.857,8585.902,8684.717
5642.2900390625,5746.2344,5845.64,5923.5625,5986.996,6064.3994
2506.4716796875,2506.6113,2508.7893,2508.8416,2508.209,2508.411
2792.19189453125,2811.9653,2831.505,2854.236,2886.6912,2906.2158
2574.856201171875,2652.9097,2726.9695,2823.1748,2913.8604,2953.221
2742.837158203125,2735.9558,2760.5815,2753.3599,2771.2327,2764.7576
4489.57958984375,4493.557,4499.925,4497.8516,4502.649,4501.914
4690.14013671875,4693.2905,4703.8296,4752.6978,4760.791,4765.8984
4540.16796875,4539.85,4584.9014,4637.8057,4649.132,4627.972
5334.87646484375,5317.7915,5403.63,5270.232,5442.6465,5648.8584
4806.87744140625,4829.4214,4834.215,4890.347,4894.427,4889.8623
1638.7354736328125,1691.5414,1749.2162,1789.8212,1846.6183,1913.7576
1966.785888671875,2086.0703,2205.8245,2339.849,2462.311,2519.8457
3615.32568359375,3751.1213,3878.2815,4013.5366,4112.2354,4156.882
3127.883544921875,3199.2502,3278.1897,3362.5234,3449.8884,3501.007
11103.7939453125,11351.715,11586.324,11772.574,11830.008,11975.389
3079.3896484375,3226.9592,3385.8271,3534.9062,3741.2056,3846.4546
6159.48779296875,6411.9556,6653.79,6871.3447,7077.865,7432.959
8743.787109375,8755.454,8749.035,8778.259,8774.455,8770.318
8534.1103515625,8861.719,9258.204,9579.459,10090.74,10509.181
1119.2591552734375,1107.4525,1116.7125,1082.9038,1104.274,1135.8568
1029.9427490234375,1037.693,1038.1293,1027.1093,1035.3464,1037.7714
11523.60546875,11543.565,11578.318,11598.432,11588.35,11565.675
4873.90185546875,5000.4,5132.4033,5273.126,5367.7207,5420.5415
10069.853515625,10484.311,10891.349,11296.073,11876.738,12391.605
8910.0498046875,8872.0205,8861.193,8870.382,8832.9375,8853.28
1053.2938232421875,1055.8501,1060.8499,1068.5608,1071.4541,1078.4255
1002.4542236328125,1017.1426,1017.2346,996.8308,1010.05457,1016.0942
934.684326171875,934.38477,933.70856,935.61035,934.8131,931.95703
1080.155029296875,1086.5841,1088.8677,1078.6493,1084.2136,1089.1938
11884.416015625,11945.066,11992.717,12078.131,12049.514,12077.288
7706.53466796875,7912.4106,8106.2905,8263.677,8424.736,8569.109
5720.056640625,5708.6196,5686.185,5711.184,5668.85,5670.9233
5717.6396484375,5721.0664,5730.7393,5762.255,5738.935,5717.7876
1578.0279541015625,1629.8848,1656.8909,1701.6576,1691.6809,1710.8889
1740.935302734375,1737.2639,1733.1411,1729.9468,1730.3456,1730.5105
2060.12353515625,2064.1484,2073.8215,2070.4126,2070.0496,2075.1824
1237.8099365234375,1235.9509,1236.6343,1230.8716,1235.62,1233.1144
9155.0205078125,9316.669,9478.7,9610.894,9719.746,9823.74
1864.2564697265625,1881.1637,1919.6719,1969.4088,2022.1089,2025.2126
1884.74609375,1903.0555,1947.8103,1964.3997,1990.0126,2009.6959
3366.1953125,3555.017,3726.2085,3865.6406,4012.813,4236.2495
1696.706787109375,1701.8995,1711.1251,1729.9126,1754.3088,1756.7372
1504.0679931640625,1513.4539,1513.5446,1535.8425,1533.2084,1542.3745
10460.498046875,11225.488,11874.515,12549.21,13177.064,13246.405
6278.0771484375,6597.378,6877.831,7181.6406,7285.664,7278.428
3513.204345703125,3531.6746,3538.7651,3546.658,3538.6453,3542.9644
3066.95751953125,3158.5032,3260.166,3312.9329,3372.5532,3483.9146
2922.283935546875,3028.9055,3134.9644,3245.1584,3348.9116,3450.046
2657.88427734375,2756.8994,2859.5093,2943.4165,3070.9463,3213.81
2532.466796875,2638.665,2750.3623,2897.0488,2965.4463,3066.4082
1506.81103515625,1509.8341,1511.1748,1521.547,1524.5795,1518.772
2755.8349609375,2799.4514,2845.7363,2874.5505,2889.0112,2918.5457
1421.9207763671875,1430.5797,1438.9521,1445.3899,1451.2422,1461.2902
1458.652587890625,1477.6211,1496.1498,1513.5957,1527.0874,1534.0737
1527.7486572265625,1518.2952,1525.5599,1515.4277,1533.065,1536.8364
1570.3856201171875,1595.2798,1621.8606,1647.0947,1676.1377,1702.8687
1421.5343017578125,1435.832,1443.835,1456.46,1478.4252,1501.0111
11602.5029296875,12113.913,12583.359,13080.391,13584.716,13863.795
3673.2646484375,3770.9727,3740.1865,3886.9612,3676.9785,3614.1938
1337.3067626953125,1339.3687,1349.6378,1363.3778,1371.1558,1360.8944
1500.9864501953125,1527.0046,1556.7441,1588.436,1619.1516,1625.4918
1455.714111328125,1486.3093,1515.9022,1537.7744,1558.7781,1599.9728
6705.45263671875,6748.405,6765.7407,6789.743,6801.5063,6816.9136
3024.05419921875,3030.1912,3025.1292,3030.0896,3062.796,3076.9778
3164.19384765625,3216.7239,3270.5593,3320.9104,3381.041,3438.0938
1854.5592041015625,1902.2822,1962.896,2014.7473,2064.3945,2082.5361
2398.890869140625,2503.93,2598.8433,2700.6301,2828.276,2899.2231
1614.94677734375,1616.5465,1616.2643,1616.3657,1621.516,1620.9713
3556.73974609375,3546.491,3582.876,3528.9875,3623.682,3676.9773
10626.6953125,10993.171,11334.713,11760.27,11957.389,12132.706
4819.72216796875,4849.414,4842.89,4857.3467,4881.3066,4881.5234
5021.0361328125,5063.2144,5096.626,5142.1055,5158.7964,5151.103
4142.19189453125,4215.7324,4269.16,4298.406,4307.6147,4357.3843
4827.58056640625,4877.5503,4941.343,5007.8813,5056.423,5088.1455
12001.71875,12473.159,12952.766,13461.951,14018.037,14511.598
7355.5048828125,7714.417,8058.584,8410.7705,8949.521,9295.916
4750.97216796875,4777.202,4777.4385,4825.7017,4846.395,4828.163
1973.1353759765625,1971.8163,1983.7168,1985.1569,1991.6433,1985.453
9248.0302734375,9206.534,9206.096,9162.817,9211.701,9360.981
10970.0810546875,10896.61,10942.819,10655.987,10827.719,11045.105
8711.529296875,8853.271,8988.55,9132.459,9163.141,9275.063
10475.984375,10421.798,10471.77,10195.253,10458.275,10528.425
5990.37060546875,6136.6733,6294.616,6498.5225,6653.258,6740.1255
6999.01806640625,7246.008,7482.538,7755.5615,7931.017,8004.6006
15739.755859375,16468.09,17179.035,18026.645,18667.365,18855.83
2429.908203125,2515.6436,2612.6433,2689.8704,2810.5935,2893.5352
4444.4111328125,4553.418,4704.3965,4858.287,5022.3667,5083.971
3860.665283203125,3859.0415,3854.9045,3868.9727,3868.6196,3871.9946
3782.072509765625,3791.6257,3814.02,3792.9678,3801.7832,3807.8767
4254.974609375,4373.759,4497.2754,4629.109,4774.1904,4868.424
3511.41357421875,3536.787,3579.7197,3631.9285,3685.746,3689.9617
4048.262939453125,4065.9883,4106.6167,4125.2617,4166.4316,4189.936
3509.344482421875,3580.828,3659.5757,3693.815,3764.843,3847.5994
3214.978759765625,3266.0405,3322.7036,3364.8354,3393.041,3434.1086
3175.628173828125,3265.3535,3374.0522,3447.2139,3483.0723,3574.5415
4211.7216796875,4209.662,4323.6377,4299.7974,4444.629,4577.229
5661.71142578125,5774.811,5995.9463,6064.6494,6281.972,6235.731
2228.049072265625,2285.242,2345.4644,2408.2715,2482.816,2532.349
6688.20458984375,6696.7314,6706.542,6721.455,6714.882,6711.2104
7877.22509765625,7880.1963,7866.5415,7935.989,7887.96,7868.5137
2742.068115234375,2792.1104,2829.8752,2868.169,2914.0752,2974.6772
10537.03125,10980.647,11321.475,11831.984,11938.001,12049.02
3062.139892578125,3069.2634,3090.039,3076.3167,3106.8384,3094.4224
3299.677978515625,3398.317,3487.128,3582.2188,3663.56,3708.4402
3387.90576171875,3476.017,3589.6255,3685.3774,3811.2002,3906.1323
2985.01953125,3049.8818,3118.828,3197.5361,3251.631,3281.9604
3181.608642578125,3261.3098,3351.2593,3446.0479,3559.486,3628.1873
7489.3173828125,7759.4604,8039.9595,8307.043,8476.613,8771.546
3270.240478515625,3347.6062,3449.939,3539.957,3680.3923,3765.8345
1604.2913818359375,1654.8123,1713.0066,1773.4995,1846.5529,1876.2556
2027.53076171875,2130.891,2229.6675,2330.7659,2414.623,2441.6672
15788.6103515625,16266.948,16740.25,17338.295,17741.816,18091.486
2184.671142578125,2292.4795,2402.2517,2512.8198,2637.8801,2736.4917
1450.0223388671875,1480.8105,1519.4563,1562.8643,1575.2427,1583.3961
5936.95556640625,5995.8237,6068.8076,6094.023,6151.553,6147.225
5757.41552734375,5826.6426,5896.592,5967.628,6061.1494,6131.743
6659.58740234375,6826.1113,7043.165,7228.8765,7497.067,7678.574
6144.76953125,6214.696,6275.121,6301.169,6317.168,6378.144
6411.82958984375,6563.751,6734.208,6900.242,7096.659,7243.55
1192.75244140625,1208.1982,1230.8943,1256.2026,1291.3826,1307.5697
11411.76171875,12063.384,12696.031,13366.967,13959.8545,14360.237
9255.43359375,9628.376,9999.369,10391.047,10877.234,11306.244
995.3536987304688,992.2426,1009.057,1017.6662,1016.76636,1013.92566
4029.010986328125,4068.7693,4100.6216,4127.219,4118.7866,4139.1235
1061.6951904296875,1066.9153,1073.7133,1081.7837,1091.153,1087.4333
5061.765625,5058.3413,5057.201,5063.188,5064.8003,5040.6333
2279.398681640625,2358.3823,2416.743,2476.147,2632.968,2693.2756
11236.2978515625,11276.566,11284.879,11333.01,11377.06,11293.488
2022.5625,2022.5598,2023.2021,2038.0106,2043.1741,2037.5392
2290.904541015625,2324.5605,2367.723,2404.176,2427.0542,2455.292
2118.972900390625,2129.5757,2138.2336,2143.4397,2148.9453,2154.3994
2334.681396484375,2326.2727,2334.5432,2298.404,2316.9026,2343.0227
1543.1636962890625,1557.396,1571.5868,1581.7107,1588.4517,1589.7908
10803.7900390625,11171.678,11552.929,11855.093,12199.746,12638.504
1706.3310546875,1721.2935,1729.8552,1751.0992,1770.4884,1780.7429
1869.23388671875,1891.4591,1926.8113,1929.9944,1975.345,1994.5331
1612.36376953125,1626.3938,1636.9603,1638.8481,1648.944,1659.1705
6283.91259765625,6418.3516,6528.9883,6697.4795,6760.5176,6774.7236
1743.024169921875,1768.9856,1831.6862,1860.5162,1919.0756,1948.7659
1489.119140625,1506.0469,1519.4781,1529.3167,1548.1064,1562.2827
6413.72119140625,6521.388,6594.1265,6707.003,6742.729,6753.5015
3820.69384765625,3885.5796,3978.6108,4038.1487,4174.3193,4275.5425
1689.286376953125,1736.9438,1776.284,1817.4861,1860.032,1873.6388
3221.3798828125,3218.8428,3218.276,3254.4941,3243.2112,3231.3945
3342.494140625,3389.9238,3436.176,3465.3035,3514.2905,3544.1172
3623.293701171875,3659.461,3750.0266,3795.4487,3923.2446,3986.9058
1967.57763671875,2054.458,2135.4727,2219.3792,2286.8374,2307.5798
5833.0478515625,6001.5625,6168.7114,6242.9355,6417.4395,6647.8594
9676.2314453125,9825.094,9994.738,10135.742,10253.196,10385.762
6536.9619140625,6721.9873,6948.6914,7165.901,7438.1494,7659.126
3218.830810546875,3199.512,3200.7378,3208.5327,3203.9253,3199.3735
2810.5849609375,2917.791,3028.0347,3139.1223,3280.63,3381.1504
3063.998291015625,3039.652,3087.353,3117.6045,3155.3042,3176.4658
1521.3975830078125,1530.1681,1540.6736,1540.6855,1545.0702,1558.3777
9752.841796875,10000.388,10236.578,10601.2,10803.646,10813.59
3206.975830078125,3197.3306,3218.313,3195.5532,3265.4106,3305.2634
3668.91552734375,3706.745,3756.5,3784.967,3828.8533,3847.1702
3760.46484375,3748.608,3760.4243,3641.9062,3691.2676,3716.5537
10398.353515625,10683.194,10949.399,11123.611,11113.466,11305.534
6559.3798828125,6568.008,6591.7334,6549.9546,6565.8706,6545.5117
5976.74462890625,5976.6914,6001.267,5869.006,5982.3174,6075.7285
6176.6171875,6156.6396,6186.12,6240.737,6382.6704,6410.3687
7438.67138671875,7572.867,7743.663,7812.109,7908.9067,8075.9297
1725.6768798828125,1741.1831,1754.8942,1743.547,1762.3358,1763.0864
3429.0234375,3631.2563,3795.4978,3972.249,4117.895,4148.8477
3142.405517578125,3147.6187,3133.857,3138.3467,3145.2183,3148.915
4378.6572265625,4501.6675,4592.8857,4689.3545,4697.8066,4639.908
2134.327880859375,2165.401,2214.8848,2278.6426,2358.1753,2399.0728
1797.4063720703125,1806.2445,1808.0677,1821.0214,1829.5278,1820.0469
1890.9520263671875,1858.8578,1863.9723,1859.7991,1859.9866,1868.0145
13246.73046875,13936.451,14609.166,15077.363,15885.156,16566.646
2075.514892578125,2095.3845,2127.9072,2168.0767,2217.2214,2247.8694
14630.505859375,14907.351,15156.756,15348.578,15524.325,15819.98
3354.2763671875,3398.9204,3409.0942,3426.6353,3462.142,3468.598
3386.15869140625,3412.1665,3411.628,3463.009,3441.845,3444.2705
4421.27880859375,4463.5137,4557.0815,4654.4473,4795.1973,4890.1475
5560.79296875,5771.767,5969.087,6235.089,6447.4565,6574.0884
2162.6328125,2167.2388,2165.4067,2162.6216,2165.1504,2167.5713
3381.39453125,3447.6777,3522.046,3583.4666,3668.822,3750.295
2412.484130859375,2416.7239,2476.4214,2469.1587,2538.7688,2622.8035
2717.394287109375,2721.8152,2718.2427,2753.7605,2752.2393,2736.0908
2809.205078125,2819.3691,2864.057,2860.8306,2897.4502,2909.6316
2014.0467529296875,2007.8376,2004.23,2006.8335,1999.1492,2000.1621
5463.31787109375,5464.0674,5470.8457,5516.4805,5508.159,5478.2603
2140.132568359375,2225.0403,2318.1523,2390.485,2432.1257,2524.661
3162.9013671875,3359.59,3503.914,3704.7212,3845.0386,3912.8066
6232.736328125,6328.3936,6429.4785,6552.86,6615.3945,6670.076
1612.57080078125,1608.0529,1616.2432,1611.5927,1625.0088,1638.6571
8866.173828125,9136.952,9444.144,9761.404,9963.99,9993.371
10528.212890625,10956.482,11361.702,11806.045,12159.677,12366.566
2314.106201171875,2418.1658,2529.5059,2649.6736,2773.138,2890.3872
14446.46875,14748.733,15052.853,15238.814,15475.143,15838.969
1318.3802490234375,1322.5258,1318.5048,1323.3734,1318.8926,1319.5558
1477.982666015625,1485.126,1480.8987,1480.1782,1485.0441,1483.4508
1583.587158203125,1603.0642,1623.2245,1643.1252,1651.508,1663.1256
8231.947265625,8373.964,8553.251,8758.482,9027.156,9128.637
1494.56005859375,1496.0334,1497.0941,1507.975,1507.983,1505.8171
2742.702880859375,2742.4578,2745.5085,2746.0354,2750.8237,2751.9968
1516.3309326171875,1517.3511,1519.1886,1531.4777,1535.7501,1530.2795
10627.1318359375,11050.93,11443.99,11896.477,12224.234,12380.818
1487.81005859375,1497.2726,1504.8185,1501.294,1511.2375,1507.4292
2808.02734375,2816.731,2825.019,2832.6863,2834.1802,2840.5312
2977.21044921875,3016.5154,3069.7642,3119.6372,3207.8257,3258.9045
3087.503662109375,3149.1433,3211.0125,3272.4517,3342.8496,3381.0952
1355.51611328125,1354.7708,1363.5558,1364.2523,1373.0098,1387.6165
3198.56982421875,3262.2866,3332.1526,3402.0706,3477.4368,3537.9966
11761.3564453125,12303.548,12861.469,13375.395,14003.859,14621.447
2211.092529296875,2304.281,2389.6582,2485.108,2578.4956,2624.542
2256.267333984375,2328.333,2395.6384,2453.8481,2491.5786,2558.9207
5397.00927734375,5626.007,5870.4175,6083.584,6299.458,6559.8164
4769.6728515625,5085.8154,5394.9478,5686.169,6004.6553,6215.1826
4698.7470703125,4799.1934,4875.5005,4947.913,4969.0146,4990.7515
10269.1728515625,10570.337,10875.3955,11178.478,11460.762,11772.131
3540.151123046875,3516.943,3426.9607,3543.05,3595.4753,3593.7363
9265.48828125,9464.881,9703.785,9990.279,10219.912,10415.592
8722.69140625,9164.369,9655.008,10186.861,10576.054,10732.387
9952.2265625,10033.998,10089.299,9951.889,10033.634,10041.435
7825.7890625,8219.44,8674.135,9089.503,9550.863,10006.546
1848.896728515625,1911.4434,1973.2225,2040.43,2112.2944,2177.4238
3705.522705078125,3764.6548,3828.3184,3906.338,3937.287,3946.8992
2993.543701171875,3000.1301,2998.3638,2982.6768,3000.3677,2996.2004
1352.77978515625,1350.8364,1346.3701,1343.4175,1332.7119,1332.9279
8105.353515625,8079.5356,8064.172,8053.1553,8034.1123,8038.17
6194.064453125,6241.5317,6287.217,6312.1216,6316.826,6348.3394
3514.62353515625,3485.4634,3464.0205,3481.9517,3403.0762,3419.1875
5405.4091796875,5562.18,5713.9873,5865.901,6028.201,6106.5684
5485.24365234375,5634.2656,5785.336,5936.825,6088.724,6184.139
8537.07421875,8747.451,8943.686,9140.609,9273.811,9494.832
1387.2529296875,1423.405,1464.3329,1503.7947,1540.042,1576.8105
4769.90576171875,4769.4375,4778.7407,4775.98,4799.632,4780.3047
2887.725341796875,2864.1226,2875.1357,2869.0496,2881.911,2865.3975
3699.54248046875,3699.0454,3660.3882,3655.799,3623.5254,3619.5266
958.0513305664062,957.256,962.2042,954.1799,953.7191,952.26215
5035.41162109375,5045.6074,5074.3833,5020.47,5029.352,5013.4873
1704.769775390625,1699.0247,1695.94,1697.0829,1686.709,1674.3342
2370.86279296875,2344.4004,2315.5244,2276.4495,2262.1143,2285.6035
1585.8499755859375,1621.1683,1584.6337,1664.0458,1611.9551,1687.6266
5284.50341796875,5263.985,5232.6616,5272.0835,5234.0225,5194.1313
11767.166015625,11968.404,11949.8125,12195.249,11996.572,11899.715
5141.50244140625,5177.604,5227.7812,5257.971,5434.004,5096.85
2144.960205078125,2111.5217,2062.762,2134.9526,2136.938,2128.2336
4915.7021484375,4958.815,4953.2676,4957.418,4966.924,4998.198
1271.8880615234375,1282.6208,1295.1827,1302.0116,1323.7275,1335.396
2706.6171875,2692.085,2691.1611,2692.065,2646.2283,2658.505
3669.041748046875,3562.033,3435.0798,3465.4402,3311.8696,3369.347
1473.73876953125,1489.6691,1510.2855,1520.0925,1528.4606,1551.0706
2249.655029296875,2245.7349,2191.7622,2437.8694,2346.127,2381.0
5134.22265625,5068.8936,5049.338,5070.66,5082.085,5019.423
1148.4312744140625,1135.023,1142.7944,1134.9749,1137.59,1134.0793
709.5145874023438,696.5843,715.1973,710.03033,717.4653,709.2706
2443.759033203125,2379.28,2381.7305,2357.4873,2356.2185,2358.3257
2773.8212890625,2819.4639,2782.2822,2670.3228,2682.5134,2813.004
4459.80126953125,4467.0996,4463.2676,4464.7153,4467.8125,4467.91
1713.1287841796875,1724.9246,1728.7252,1741.814,1773.5254,1733.0405
2648.8212890625,2583.7844,2520.1775,2583.4844,2605.3662,2637.2083
2176.649658203125,2197.4395,2218.9365,2238.106,2254.0986,2269.7786
4540.7646484375,4605.532,4560.684,4709.0835,4771.005,4792.0645
1159.1749267578125,1162.0167,1141.0657,1143.7842,1126.1171,1159.7748
2653.068359375,2745.3677,2883.6116,2978.7153,3128.624,3292.122
2057.116943359375,2056.1145,2082.9934,2109.0122,2107.2957,2113.942
4314.20068359375,4324.984,4336.3345,4310.43,4293.77,4266.3774
649.0299682617188,643.08057,639.4456,635.93445,633.0927,635.8046
1261.783935546875,1257.1028,1280.3107,1239.0723,1254.1627,1257.8878
2449.066162109375,2406.6255,2376.7373,2390.5488,2377.1753,2361.53
583.6695556640625,629.9942,636.48846,668.20166,732.8708,624.31165
2844.7744140625,2851.489,2858.2686,2845.2327,2868.102,2850.5945
6082.57080078125,6126.91,6179.876,6223.856,6269.1387,6306.362
1883.5572509765625,1884.8805,1889.6064,1888.7496,1955.6449,1940.5002
8988.419921875,8850.656,8762.819,8943.183,8903.364,8897.007
1055.1845703125,1046.4603,1056.1735,1043.1918,1043.7911,1045.6552
3384.9853515625,3263.6907,3263.3994,3297.3516,3217.0261,3195.8218
7810.23291015625,7743.7695,7724.203,7599.5605,7729.761,7738.481
7479.77001953125,7423.651,7446.0977,7673.7334,7814.1113,7780.1504
2350.516845703125,2307.8071,2315.1265,2273.058,2252.4722,2267.545
8570.46484375,8765.238,9026.258,9263.328,9113.893,8907.897
3946.63134765625,3972.4565,4060.0398,4053.1309,4051.6848,4062.8274
18027.078125,19225.82,20408.871,21466.383,22508.87,23770.553
5446.814453125,5296.4287,5393.0366,5361.116,5992.461,6196.1006
